Plano_de_contas;ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Cliente
22;1706;2024-03-08 08:26:23.648956;Saída;Imposto; 18.433,41 ;
11;2428;2023-01-18 08:26:23.648956;Entrada;Venda; 20.886,38 ;Cliente 2
33;1952;2024-08-03 08:26:23.648956;Saída;Serviço; 44.125,58 ;
31;1408;2024-08-25 08:26:23.648956;Saída;Venda; 41.803,72 ;
22;4883;2023-06-27 08:26:23.648956;Saída;Imposto; 33.951,26 ;
11;4412;2024-09-02 08:26:23.648956;Entrada;Serviço; 44.603,54 ;Cliente 4
12;1749;2024-05-15 08:26:23.648956;Entrada;Outros; 44.197,58 ;
22;2727;2023-11-21 08:26:23.648956;Saída;Salário; 1.247,90 ;
12;2039;2024-08-21 08:26:23.648956;Entrada;Imposto; 3.735,37 ;
22;4425;2023-06-10 08:26:23.648956;Saída;Salário; 40.801,44 ;
12;3328;2023-03-30 08:26:23.648956;Entrada;Outros; 40.695,15 ;
32;4416;2023-02-01 08:26:23.648956;Saída;Outros; 17.644,83 ;
11;3408;2023-10-22 08:26:23.648956;Entrada;Serviço; 15.128,64 ;Cliente 1
11;4675;2023-01-08 08:26:23.648956;Entrada;Serviço; 37.893,34 ;Cliente 2
21;4389;2024-05-31 08:26:23.648956;Saída;Salário; 22.168,29 ;
22;1643;2023-04-01 08:26:23.648956;Saída;Salário; 46.162,44 ;
11;3451;2023-06-05 08:26:23.648956;Entrada;Venda; 30.003,08 ;Cliente 3
32;1652;2022-11-14 08:26:23.648956;Saída;Outros; 46.393,53 ;
11;1114;2023-02-11 08:26:23.648956;Entrada;Serviço; 46.232,91 ;Cliente 2
31;4372;2022-12-10 08:26:23.648956;Saída;Venda; 25.544,29 ;
33;2866;2023-05-23 08:26:23.648956;Saída;Serviço; 31.969,06 ;
33;3441;2024-05-17 08:26:23.648956;Saída;Serviço; 22.859,94 ;
21;3751;2023-07-04 08:26:23.648956;Saída;Salário; 34.499,50 ;
22;1988;2022-12-03 08:26:23.648956;Saída;Imposto; 19.661,99 ;
31;1373;2023-11-20 08:26:23.648956;Saída;Venda; 25.616,46 ;
31;4758;2024-04-30 08:26:23.648956;Saída;Venda; 34.782,63 ;
12;2759;2023-02-01 08:26:23.648956;Entrada;Imposto; 40.171,83 ;
22;4543;2024-09-11 08:26:23.648956;Saída;Imposto; 2.270,51 ;
11;4981;2023-11-25 08:26:23.648956;Entrada;Venda; 25.843,53 ;Cliente 4
33;4653;2024-03-16 08:26:23.648956;Saída;Serviço; 892,81 ;
31;4757;2024-01-12 08:26:23.648956;Saída;Venda; 41.930,51 ;
31;3024;2023-04-16 08:26:23.648956;Saída;Venda; 27.116,73 ;
12;4207;2024-09-20 08:26:23.648956;Entrada;Outros; 48.647,89 ;
31;2321;2023-07-16 08:26:23.648956;Saída;Venda; 2.741,05 ;
33;1622;2024-04-16 08:26:23.648956;Saída;Serviço; 10.282,52 ;
33;1400;2024-03-24 08:26:23.648956;Saída;Serviço; 44.698,41 ;
12;2202;2023-08-29 08:26:23.648956;Entrada;Outros; 48.708,83 ;
11;3855;2023-01-06 08:26:23.648956;Entrada;Venda; 44.912,38 ;Cliente 3
11;3083;2024-09-29 08:26:23.648956;Entrada;Serviço; 35.579,54 ;Cliente 4
11;2898;2024-11-10 08:26:23.648956;Entrada;Serviço; 46.002,45 ;Cliente 5
12;3332;2024-09-03 08:26:23.648956;Entrada;Outros; 1.912,60 ;
33;2653;2022-12-13 08:26:23.648956;Saída;Serviço; 34.956,81 ;
11;2105;2024-04-18 08:26:23.648956;Entrada;Venda; 6.487,06 ;Cliente 4
12;3085;2024-08-26 08:26:23.648956;Entrada;Imposto; 26.436,61 ;
11;1513;2024-10-04 08:26:23.648956;Entrada;Venda; 13.159,37 ;Cliente 4
11;3513;2024-04-22 08:26:23.648956;Entrada;Serviço; 15.075,78 ;Cliente 3
31;3334;2022-12-02 08:26:23.648956;Saída;Venda; 40.938,26 ;
33;4106;2023-04-05 08:26:23.648956;Saída;Serviço; 21.868,99 ;
31;4956;2024-05-15 08:26:23.648956;Saída;Venda; 19.695,36 ;
22;2027;2022-12-28 08:26:23.648956;Saída;Imposto; 25.385,75 ;
12;4489;2024-04-02 08:26:23.648956;Entrada;Imposto; 44.149,12 ;
32;3219;2023-02-03 08:26:23.648956;Saída;Outros; 26.944,00 ;
11;4417;2023-11-23 08:26:23.648956;Entrada;Serviço; 39.824,66 ;Cliente 1
12;2537;2023-01-20 08:26:23.648956;Entrada;Outros; 43.108,83 ;
22;1354;2023-02-10 08:26:23.648956;Saída;Imposto; 10.002,76 ;
11;4512;2023-07-01 08:26:23.648956;Entrada;Venda; 35.721,80 ;Cliente 5
11;2841;2024-07-12 08:26:23.648956;Entrada;Venda; 33.033,27 ;Cliente 5
22;4175;2024-05-20 08:26:23.648956;Saída;Salário; 11.965,92 ;
31;1808;2024-09-22 08:26:23.648956;Saída;Venda; 13.656,59 ;
21;4154;2024-06-03 08:26:23.648956;Saída;Salário; 44.126,71 ;
12;1553;2024-06-20 08:26:23.648956;Entrada;Outros; 15.550,77 ;
12;1310;2023-09-02 08:26:23.648956;Entrada;Imposto; 8.244,44 ;
12;4029;2024-09-07 08:26:23.648956;Entrada;Imposto; 14.577,66 ;
21;2711;2024-08-08 08:26:23.648956;Saída;Salário; 29.069,49 ;
22;2628;2023-01-24 08:26:23.648956;Saída;Salário; 23.473,65 ;
33;2919;2023-02-20 08:26:23.648956;Saída;Serviço; 14.516,72 ;
11;3857;2023-01-22 08:26:23.648956;Entrada;Serviço; 7.861,77 ;Cliente 5
22;4878;2024-09-01 08:26:23.648956;Saída;Imposto; 40.332,09 ;
21;2420;2023-04-16 08:26:23.648956;Saída;Salário; 1.054,08 ;
32;3255;2023-12-26 08:26:23.648956;Saída;Outros; 34.316,51 ;
12;1924;2023-10-17 08:26:23.648956;Entrada;Imposto; 38.689,03 ;
33;2305;2023-04-28 08:26:23.648956;Saída;Serviço; 7.128,01 ;
12;3299;2024-04-01 08:26:23.648956;Entrada;Outros; 28.636,02 ;
33;2266;2024-03-12 08:26:23.648956;Saída;Serviço; 40.941,51 ;
11;1053;2023-10-10 08:26:23.648956;Entrada;Serviço; 14.889,67 ;Cliente 3
33;4542;2023-12-25 08:26:23.648956;Saída;Serviço; 23.179,56 ;
22;4775;2023-06-23 08:26:23.648956;Saída;Salário; 43.309,39 ;
11;4419;2023-07-11 08:26:23.648956;Entrada;Serviço; 9.597,60 ;Cliente 5
33;2101;2023-02-11 08:26:23.648956;Saída;Serviço; 44.273,72 ;
11;2697;2023-03-14 08:26:23.648956;Entrada;Venda; 35.255,50 ;Cliente 5
22;3510;2023-01-13 08:26:23.648956;Saída;Salário; 36.160,32 ;
32;3421;2024-05-26 08:26:23.648956;Saída;Outros; 46.145,47 ;
31;1904;2023-01-28 08:26:23.648956;Saída;Venda; 38.333,85 ;
12;4268;2024-06-10 08:26:23.648956;Entrada;Imposto; 19.639,20 ;
11;3094;2024-09-01 08:26:23.648956;Entrada;Serviço; 20.959,93 ;Cliente 2
11;4702;2024-10-07 08:26:23.648956;Entrada;Venda; 47.320,81 ;Cliente 5
33;1853;2023-01-26 08:26:23.648956;Saída;Serviço; 22.714,56 ;
21;4757;2023-09-24 08:26:23.648956;Saída;Salário; 24.741,90 ;
22;4548;2023-06-01 08:26:23.648956;Saída;Salário; 11.843,03 ;
12;2814;2023-02-11 08:26:23.648956;Entrada;Outros; 23.691,13 ;
11;1270;2024-03-24 08:26:23.648956;Entrada;Venda; 17.213,76 ;Cliente 2
12;3304;2023-01-06 08:26:23.648956;Entrada;Outros; 27.987,82 ;
21;1434;2024-01-09 08:26:23.648956;Saída;Salário; 21.823,62 ;
21;1485;2023-05-03 08:26:23.648956;Saída;Salário; 43.864,35 ;
21;3230;2024-08-08 08:26:23.648956;Saída;Salário; 23.331,36 ;
12;2202;2022-11-27 08:26:23.648956;Entrada;Imposto; 32.416,75 ;
22;3953;2023-02-07 08:26:23.648956;Saída;Imposto; 15.457,81 ;
11;2825;2024-09-25 08:26:23.648956;Entrada;Serviço; 12.670,37 ;Cliente 1
11;4316;2024-02-21 08:26:23.648956;Entrada;Venda; 38.984,09 ;Cliente 5
12;2576;2024-05-31 08:26:23.648956;Entrada;Imposto; 47.807,15 ;
22;1680;2023-08-07 08:26:23.648956;Saída;Imposto; 29.050,50 ;
12;3803;2023-07-10 08:26:23.648956;Entrada;Outros; 45.510,06 ;
12;2927;2022-11-15 08:26:23.648956;Entrada;Imposto; 14.853,89 ;
21;1922;2024-06-27 08:26:23.648956;Saída;Salário; 33.415,07 ;
22;4741;2023-11-05 08:26:23.648956;Saída;Imposto; 17.636,80 ;
11;2970;2024-04-06 08:26:23.648956;Entrada;Serviço; 24.173,41 ;Cliente 4
12;1185;2023-09-24 08:26:23.648956;Entrada;Imposto; 30.792,53 ;
11;2553;2023-08-27 08:26:23.648956;Entrada;Serviço; 18.881,35 ;Cliente 3
31;1638;2023-12-02 08:26:23.648956;Saída;Venda; 47.033,03 ;
21;3314;2023-01-14 08:26:23.648956;Saída;Salário; 8.383,80 ;
32;3347;2022-12-05 08:26:23.648956;Saída;Outros; 44.705,17 ;
22;4006;2024-04-08 08:26:23.648956;Saída;Imposto; 11.429,97 ;
32;1225;2023-07-18 08:26:23.648956;Saída;Outros; 2.170,04 ;
12;1742;2024-06-01 08:26:23.648956;Entrada;Outros; 21.534,28 ;
12;4965;2023-09-14 08:26:23.648956;Entrada;Outros; 21.683,84 ;
12;1787;2024-01-04 08:26:23.648956;Entrada;Outros; 43.747,57 ;
22;4293;2022-12-17 08:26:23.648956;Saída;Salário; 25.160,29 ;
33;1390;2023-06-20 08:26:23.648956;Saída;Serviço; 41.723,73 ;
31;4077;2024-08-27 08:26:23.648956;Saída;Venda; 41.665,31 ;
31;4268;2023-02-14 08:26:23.648956;Saída;Venda; 28.216,93 ;
31;2474;2024-08-22 08:26:23.648956;Saída;Venda; 15.276,75 ;
21;4831;2023-02-07 08:26:23.648956;Saída;Salário; 712,15 ;
22;4496;2023-10-25 08:26:23.648956;Saída;Imposto; 6.457,23 ;
32;3536;2023-08-25 08:26:23.648956;Saída;Outros; 46.242,83 ;
12;1839;2024-08-12 08:26:23.648956;Entrada;Imposto; 38.474,35 ;
33;2960;2024-07-11 08:26:23.648956;Saída;Serviço; 7.378,57 ;
22;3840;2024-08-31 08:26:23.648956;Saída;Salário; 36.095,16 ;
11;2239;2024-08-29 08:26:23.648956;Entrada;Venda; 18.248,85 ;Cliente 4
32;2716;2023-01-19 08:26:23.648956;Saída;Outros; 6.748,18 ;
31;4450;2023-12-15 08:26:23.648956;Saída;Venda; 15.583,38 ;
21;3710;2024-08-24 08:26:23.648956;Saída;Salário; 20.537,66 ;
12;2577;2023-07-27 08:26:23.648956;Entrada;Imposto; 40.185,61 ;
11;1774;2024-06-05 08:26:23.648956;Entrada;Venda; 1.931,87 ;Cliente 2
31;3168;2024-02-21 08:26:23.648956;Saída;Venda; 14.623,65 ;
12;4278;2023-11-20 08:26:23.648956;Entrada;Outros; 17.387,77 ;
22;1563;2024-10-28 08:26:23.648956;Saída;Imposto; 7.277,18 ;
22;1679;2023-09-05 08:26:23.648956;Saída;Salário; 38.388,93 ;
22;4071;2024-09-30 08:26:23.648956;Saída;Imposto; 49,85 ;
12;1536;2023-06-10 08:26:23.648956;Entrada;Imposto; 18.300,83 ;
11;4103;2024-06-14 08:26:23.648956;Entrada;Venda; 33.147,49 ;Cliente 2
12;4732;2023-12-03 08:26:23.648956;Entrada;Imposto; 4.772,14 ;
12;4730;2024-04-29 08:26:23.648956;Entrada;Outros; 33.381,76 ;
31;1803;2024-04-04 08:26:23.648956;Saída;Venda; 29.180,61 ;
12;4552;2022-11-22 08:26:23.648956;Entrada;Outros; 27.131,09 ;
12;3772;2024-09-26 08:26:23.648956;Entrada;Outros; 48.283,19 ;
22;2112;2023-02-24 08:26:23.648956;Saída;Imposto; 2.650,38 ;
11;3528;2023-03-26 08:26:23.648956;Entrada;Venda; 39.579,22 ;Cliente 5
11;2627;2023-03-09 08:26:23.648956;Entrada;Venda; 43.057,21 ;Cliente 3
11;4884;2023-02-21 08:26:23.648956;Entrada;Venda; 15.547,53 ;Cliente 4
11;1868;2024-09-19 08:26:23.648956;Entrada;Venda; 13.687,26 ;Cliente 2
12;2490;2024-08-28 08:26:23.648956;Entrada;Imposto; 41.444,34 ;
32;1150;2023-02-22 08:26:23.648956;Saída;Outros; 20.843,45 ;
11;2506;2024-06-11 08:26:23.648956;Entrada;Serviço; 47.020,76 ;Cliente 3
21;1927;2023-07-31 08:26:23.648956;Saída;Salário; 27.793,40 ;
22;4762;2023-10-04 08:26:23.648956;Saída;Salário; 48.923,48 ;
12;4858;2024-06-24 08:26:23.648956;Entrada;Outros; 8.460,73 ;
22;3556;2023-04-15 08:26:23.648956;Saída;Salário; 26.363,93 ;
21;4150;2024-02-11 08:26:23.648956;Saída;Salário; 24.776,92 ;
12;4591;2023-01-28 08:26:23.648956;Entrada;Outros; 46.897,99 ;
12;1523;2023-09-12 08:26:23.648956;Entrada;Outros; 8.452,13 ;
21;2727;2023-03-09 08:26:23.648956;Saída;Salário; 19.437,57 ;
12;2738;2023-02-27 08:26:23.648956;Entrada;Outros; 34.184,21 ;
12;4001;2024-06-10 08:26:23.648956;Entrada;Outros; 25.321,22 ;
11;2338;2023-01-29 08:26:23.648956;Entrada;Venda; 9.196,54 ;Cliente 1
32;3598;2023-08-27 08:26:23.648956;Saída;Outros; 41.779,33 ;
11;2193;2023-07-24 08:26:23.648956;Entrada;Serviço; 34.282,36 ;Cliente 5
21;4030;2023-09-23 08:26:23.648956;Saída;Salário; 41.378,82 ;
33;2058;2024-02-04 08:26:23.648956;Saída;Serviço; 23.814,62 ;
33;1209;2024-03-29 08:26:23.648956;Saída;Serviço; 46.572,79 ;
21;1426;2024-09-13 08:26:23.648956;Saída;Salário; 18.562,80 ;
12;4142;2024-07-01 08:26:23.648956;Entrada;Outros; 30.138,02 ;
31;4203;2024-10-26 08:26:23.648956;Saída;Venda; 27.144,40 ;
32;3984;2023-12-25 08:26:23.648956;Saída;Outros; 26.374,29 ;
21;4963;2024-08-28 08:26:23.648956;Saída;Salário; 18.957,35 ;
22;1091;2023-01-15 08:26:23.648956;Saída;Imposto; 9.031,43 ;
22;4020;2024-08-06 08:26:23.648956;Saída;Imposto; 36.376,54 ;
22;2703;2023-12-24 08:26:23.648956;Saída;Salário; 28.598,41 ;
22;1213;2023-09-22 08:26:23.648956;Saída;Imposto; 24.971,65 ;
22;1793;2023-10-05 08:26:23.648956;Saída;Imposto; 22.204,29 ;
12;4840;2023-11-05 08:26:23.648956;Entrada;Imposto; 41.942,09 ;
22;1107;2023-10-25 08:26:23.648956;Saída;Imposto; 9.018,71 ;
22;2405;2023-02-03 08:26:23.648956;Saída;Imposto; 27.109,50 ;
32;4009;2024-09-22 08:26:23.648956;Saída;Outros; 6.719,18 ;
12;2904;2024-09-23 08:26:23.648956;Entrada;Outros; 5.584,12 ;
11;3603;2024-02-21 08:26:23.648956;Entrada;Serviço; 4.489,56 ;Cliente 1
12;3725;2023-12-23 08:26:23.648956;Entrada;Imposto; 48.042,19 ;
12;1107;2022-12-25 08:26:23.648956;Entrada;Outros; 9.333,59 ;
12;2497;2024-01-30 08:26:23.648956;Entrada;Outros; 24.407,09 ;
21;1983;2023-04-26 08:26:23.648956;Saída;Salário; 45.674,95 ;
22;4882;2024-11-01 08:26:23.648956;Saída;Imposto; 42.718,17 ;
22;4571;2023-02-16 08:26:23.648956;Saída;Salário; 20.844,42 ;
12;1708;2023-07-01 08:26:23.648956;Entrada;Imposto; 12.064,52 ;
12;4764;2024-09-22 08:26:23.648956;Entrada;Imposto; 4.646,70 ;
12;1455;2024-01-03 08:26:23.648956;Entrada;Imposto; 30.089,23 ;
33;2117;2024-01-29 08:26:23.648956;Saída;Serviço; 21.094,83 ;
33;3049;2023-02-15 08:26:23.648956;Saída;Serviço; 37.847,79 ;
11;1023;2023-06-21 08:26:23.648956;Entrada;Venda; 47.203,03 ;Cliente 4
22;3263;2023-08-23 08:26:23.648956;Saída;Salário; 23.472,34 ;
22;1344;2024-09-29 08:26:23.648956;Saída;Salário; 22.757,29 ;
21;3393;2024-10-25 08:26:23.648956;Saída;Salário; 42.638,82 ;
21;3373;2024-10-14 08:26:23.648956;Saída;Salário; 7.034,89 ;
31;2942;2023-07-13 08:26:23.648956;Saída;Venda; 47.063,41 ;
12;2104;2022-12-07 08:26:23.648956;Entrada;Outros; 39.285,69 ;
31;3399;2023-02-07 08:26:23.648956;Saída;Venda; 37.984,20 ;
22;4312;2024-09-15 08:26:23.648956;Saída;Salário; 13.524,52 ;
12;2728;2024-03-22 08:26:23.648956;Entrada;Imposto; 1.192,43 ;
22;1498;2023-04-23 08:26:23.648956;Saída;Salário; 42.543,33 ;
32;2987;2023-04-26 08:26:23.648956;Saída;Outros; 44.699,79 ;
12;1353;2023-12-18 08:26:23.648956;Entrada;Outros; 19.451,68 ;
22;4871;2023-07-17 08:26:23.648956;Saída;Imposto; 17.855,03 ;
11;2478;2024-07-24 08:26:23.648956;Entrada;Serviço; 7.377,18 ;Cliente 5
21;2076;2023-03-06 08:26:23.648956;Saída;Salário; 3.270,25 ;
22;4648;2023-07-01 08:26:23.648956;Saída;Imposto; 20.763,13 ;
12;2800;2023-10-10 08:26:23.648956;Entrada;Outros; 8.786,87 ;
11;3840;2023-06-30 08:26:23.648956;Entrada;Venda; 24.123,71 ;Cliente 2
32;2094;2023-10-26 08:26:23.648956;Saída;Outros; 42.061,34 ;
31;2355;2023-11-08 08:26:23.648956;Saída;Venda; 28.726,63 ;
22;4902;2023-09-14 08:26:23.648956;Saída;Salário; 10.377,10 ;
11;2269;2024-09-06 08:26:23.648956;Entrada;Venda; 22.556,50 ;Cliente 4
22;2125;2024-09-06 08:26:23.648956;Saída;Salário; 21.603,51 ;
21;4911;2023-08-24 08:26:23.648956;Saída;Salário; 36.642,54 ;
32;2527;2024-02-07 08:26:23.648956;Saída;Outros; 38.218,25 ;
31;2561;2023-10-02 08:26:23.648956;Saída;Venda; 13.571,13 ;
31;3483;2023-11-07 08:26:23.648956;Saída;Venda; 3.231,10 ;
22;3858;2023-09-01 08:26:23.648956;Saída;Imposto; 10.847,18 ;
22;3693;2024-10-18 08:26:23.648956;Saída;Imposto; 9.464,37 ;
11;1900;2023-02-06 08:26:23.648956;Entrada;Serviço; 40.653,95 ;Cliente 2
12;1764;2023-01-06 08:26:23.648956;Entrada;Outros; 27.856,33 ;
11;2791;2023-05-31 08:26:23.648956;Entrada;Venda; 15.202,50 ;Cliente 5
22;4006;2022-12-27 08:26:23.648956;Saída;Salário; 41.639,90 ;
33;2834;2023-09-28 08:26:23.648956;Saída;Serviço; 7.314,04 ;
32;4065;2023-01-10 08:26:23.648956;Saída;Outros; 39.588,33 ;
11;4084;2024-02-08 08:26:23.648956;Entrada;Venda; 16.352,86 ;Cliente 5
22;3832;2023-08-07 08:26:23.648956;Saída;Imposto; 15.955,23 ;
33;4257;2024-04-25 08:26:23.648956;Saída;Serviço; 41.601,19 ;
22;4653;2023-12-03 08:26:23.648956;Saída;Salário; 24.049,22 ;
11;1013;2024-07-31 08:26:23.648956;Entrada;Venda; 11.691,17 ;Cliente 4
22;2803;2023-08-09 08:26:23.648956;Saída;Salário; 46.801,89 ;
22;3410;2023-11-16 08:26:23.648956;Saída;Salário; 41.701,18 ;
22;4367;2023-12-07 08:26:23.648956;Saída;Salário; 1.011,65 ;
33;2280;2024-06-06 08:26:23.648956;Saída;Serviço; 755,39 ;
11;1408;2023-03-24 08:26:23.648956;Entrada;Venda; 26.345,61 ;Cliente 5
31;3928;2023-05-25 08:26:23.648956;Saída;Venda; 40.152,98 ;
31;3715;2024-10-18 08:26:23.648956;Saída;Venda; 21.351,44 ;
11;1887;2024-05-22 08:26:23.648956;Entrada;Venda; 37.692,31 ;Cliente 2
22;3718;2023-06-17 08:26:23.648956;Saída;Imposto; 7.216,07 ;
12;2240;2023-01-24 08:26:23.648956;Entrada;Imposto; 11.058,09 ;
33;4036;2024-04-01 08:26:23.648956;Saída;Serviço; 15.849,03 ;
12;2432;2024-08-11 08:26:23.648956;Entrada;Outros; 47.823,09 ;
32;2791;2023-10-13 08:26:23.648956;Saída;Outros; 3.119,36 ;
22;3942;2024-04-25 08:26:23.648956;Saída;Imposto; 47.207,21 ;
12;2118;2023-08-09 08:26:23.648956;Entrada;Outros; 32.838,12 ;
31;3681;2023-01-26 08:26:23.648956;Saída;Venda; 45.094,52 ;
31;2972;2023-05-01 08:26:23.648956;Saída;Venda; 40.781,17 ;
11;1366;2024-01-02 08:26:23.648956;Entrada;Serviço; 32.512,08 ;Cliente 4
31;3720;2023-01-28 08:26:23.648956;Saída;Venda; 4.458,53 ;
11;4901;2024-03-16 08:26:23.648956;Entrada;Venda; 7.980,78 ;Cliente 4
33;2518;2022-11-30 08:26:23.648956;Saída;Serviço; 13.755,32 ;
22;1995;2023-08-25 08:26:23.648956;Saída;Salário; 33.327,78 ;
11;4158;2024-08-06 08:26:23.648956;Entrada;Venda; 42.057,77 ;Cliente 2
31;3863;2024-09-27 08:26:23.648956;Saída;Venda; 9.263,09 ;
31;1648;2023-06-27 08:26:23.648956;Saída;Venda; 38.809,04 ;
32;4587;2023-02-05 08:26:23.648956;Saída;Outros; 28.865,92 ;
11;1612;2024-06-30 08:26:23.648956;Entrada;Venda; 30.098,10 ;Cliente 4
31;3740;2024-04-29 08:26:23.648956;Saída;Venda; 46.105,39 ;
12;3254;2024-02-18 08:26:23.648956;Entrada;Outros; 9.724,52 ;
21;2852;2024-01-03 08:26:23.648956;Saída;Salário; 23.897,61 ;
33;2764;2023-05-15 08:26:23.648956;Saída;Serviço; 34.470,96 ;
11;1827;2024-07-12 08:26:23.648956;Entrada;Venda; 49.121,13 ;Cliente 1
12;2489;2024-03-23 08:26:23.648956;Entrada;Imposto; 7.333,76 ;
32;1955;2024-03-02 08:26:23.648956;Saída;Outros; 7.566,84 ;
12;3003;2023-11-28 08:26:23.648956;Entrada;Imposto; 45.557,42 ;
12;2368;2024-04-27 08:26:23.648956;Entrada;Outros; 29.680,93 ;
11;3136;2023-11-28 08:26:23.648956;Entrada;Serviço; 34.882,28 ;Cliente 2
32;1099;2024-08-22 08:26:23.648956;Saída;Outros; 16.542,53 ;
21;2266;2024-07-17 08:26:23.648956;Saída;Salário; 2.059,80 ;
12;4905;2024-05-15 08:26:23.648956;Entrada;Imposto; 9.019,58 ;
33;1204;2023-08-01 08:26:23.648956;Saída;Serviço; 41.863,00 ;
11;3388;2024-02-07 08:26:23.648956;Entrada;Venda; 16.082,98 ;Cliente 5
22;4079;2023-06-02 08:26:23.648956;Saída;Salário; 18.313,02 ;
12;2110;2023-02-14 08:26:23.648956;Entrada;Imposto; 48.419,58 ;
12;2836;2022-11-14 08:26:23.648956;Entrada;Outros; 43.106,80 ;
21;1760;2023-12-19 08:26:23.648956;Saída;Salário; 605,00 ;
11;1207;2023-01-07 08:26:23.648956;Entrada;Venda; 22.436,60 ;Cliente 4
22;4104;2024-05-08 08:26:23.648956;Saída;Imposto; 4.901,20 ;
32;2057;2023-08-24 08:26:23.648956;Saída;Outros; 3.815,21 ;
21;4405;2024-05-29 08:26:23.648956;Saída;Salário; 14.311,03 ;
21;2665;2023-01-01 08:26:23.648956;Saída;Salário; 48.521,73 ;
31;4587;2023-10-26 08:26:23.648956;Saída;Venda; 17.226,41 ;
31;1423;2023-11-03 08:26:23.648956;Saída;Venda; 28.623,00 ;
12;1248;2023-10-19 08:26:23.648956;Entrada;Imposto; 35.294,90 ;
12;2470;2023-01-11 08:26:23.648956;Entrada;Outros; 34.797,45 ;
33;1062;2024-09-17 08:26:23.648956;Saída;Serviço; 14.908,19 ;
22;4684;2023-10-14 08:26:23.648956;Saída;Imposto; 14.006,45 ;
32;4046;2023-08-12 08:26:23.648956;Saída;Outros; 22.816,83 ;
31;3331;2024-11-04 08:26:23.648956;Saída;Venda; 21.156,06 ;
32;1954;2023-01-28 08:26:23.648956;Saída;Outros; 18.621,18 ;
22;2634;2024-09-15 08:26:23.648956;Saída;Imposto; 29.780,33 ;
22;2389;2024-11-10 08:26:23.648956;Saída;Salário; 9.941,33 ;
33;1230;2024-08-26 08:26:23.648956;Saída;Serviço; 13.627,33 ;
33;4503;2022-11-17 08:26:23.648956;Saída;Serviço; 12.932,84 ;
22;2945;2024-09-23 08:26:23.648956;Saída;Salário; 28.603,56 ;
12;2360;2024-05-30 08:26:23.648956;Entrada;Imposto; 11.459,30 ;
33;4312;2024-07-04 08:26:23.648956;Saída;Serviço; 12.963,85 ;
31;4186;2023-02-28 08:26:23.648956;Saída;Venda; 22.779,93 ;
21;2535;2023-07-28 08:26:23.648956;Saída;Salário; 21.642,46 ;
32;4273;2024-10-25 08:26:23.648956;Saída;Outros; 19.372,41 ;
33;3713;2023-01-12 08:26:23.648956;Saída;Serviço; 4.169,62 ;
22;4520;2023-05-23 08:26:23.648956;Saída;Imposto; 16.027,70 ;
11;2807;2022-12-26 08:26:23.648956;Entrada;Venda; 43.426,24 ;Cliente 4
22;4573;2024-07-14 08:26:23.648956;Saída;Salário; 18.997,65 ;
32;2104;2024-09-12 08:26:23.648956;Saída;Outros; 44.365,32 ;
22;4818;2023-10-18 08:26:23.648956;Saída;Salário; 3.400,86 ;
22;3557;2024-07-18 08:26:23.648956;Saída;Salário; 46.212,05 ;
21;2636;2023-05-08 08:26:23.648956;Saída;Salário; 23.697,29 ;
22;1007;2023-06-18 08:26:23.648956;Saída;Imposto; 38.452,35 ;
22;4479;2024-07-10 08:26:23.648956;Saída;Imposto; 35.195,10 ;
21;2265;2024-07-02 08:26:23.648956;Saída;Salário; 496,43 ;
11;3344;2023-06-06 08:26:23.648956;Entrada;Serviço; 46.147,74 ;Cliente 3
12;1550;2024-05-12 08:26:23.648956;Entrada;Imposto; 48.223,19 ;
33;4949;2024-06-10 08:26:23.648956;Saída;Serviço; 33.360,91 ;
11;3597;2023-05-23 08:26:23.648956;Entrada;Serviço; 4.992,75 ;Cliente 2
21;2649;2023-01-11 08:26:23.648956;Saída;Salário; 30.441,72 ;
11;2637;2024-10-30 08:26:23.648956;Entrada;Serviço; 40.003,81 ;Cliente 2
11;2476;2024-02-04 08:26:23.648956;Entrada;Serviço; 23.883,89 ;Cliente 2
21;4298;2023-12-03 08:26:23.648956;Saída;Salário; 40.831,96 ;
31;4926;2023-08-10 08:26:23.648956;Saída;Venda; 26.692,12 ;
21;4322;2023-04-10 08:26:23.648956;Saída;Salário; 44.029,50 ;
31;4377;2023-07-28 08:26:23.648956;Saída;Venda; 9.154,66 ;
22;1542;2024-11-01 08:26:23.648956;Saída;Imposto; 27.126,83 ;
12;4835;2023-04-15 08:26:23.648956;Entrada;Imposto; 830,04 ;
11;2761;2023-01-22 08:26:23.648956;Entrada;Venda; 40.123,59 ;Cliente 1
33;2499;2023-03-24 08:26:23.648956;Saída;Serviço; 47.991,71 ;
22;4399;2024-01-12 08:26:23.648956;Saída;Imposto; 38.719,87 ;
12;4789;2024-10-22 08:26:23.648956;Entrada;Imposto; 21.343,20 ;
33;2753;2024-09-24 08:26:23.648956;Saída;Serviço; 9.095,66 ;
21;2445;2024-10-28 08:26:23.648956;Saída;Salário; 8.128,12 ;
11;2951;2023-10-31 08:26:23.648956;Entrada;Serviço; 14.749,81 ;Cliente 1
11;1740;2023-06-04 08:26:23.648956;Entrada;Venda; 6.239,88 ;Cliente 4
12;2274;2023-01-13 08:26:23.648956;Entrada;Imposto; 37.269,93 ;
33;3993;2023-11-18 08:26:23.648956;Saída;Serviço; 25.986,07 ;
